Title,URL,Description
LÊ MINH HƯNG: CƠ HỘI VÀ ẨN SỐ CHO CHIẾC GHẾ ...,https://www.facebook.com/BBCnewsVietnamese/posts/l%C3%AA-minh-h%C6%B0ng-c%C6%A1-h%E1%BB%99i-v%C3%A0-%E1%BA%A9n-s%E1%BB%91-cho-chi%E1%BA%BFc-gh%E1%BA%BF-th%E1%BB%A7-t%C6%B0%E1%BB%9Bngth%E1%BB%A7-t%C6%B0%E1%BB%9Bng-%C4%91%C6%B0%C6%A1ng-nhi%E1%BB%87m-ph%E1%BA%A1m-m/1308600364639571/,LÊ MINH HƯNG: CƠ HỘI VÀ ẨN SỐ CHO CHIẾC GHẾ THỦ TƯỚNG Thủ tướng ... kế nhiệm ông để thực hiện các mục tiêu kinh tế đầy thách thức của ...
"Lê Minh Hưng, Trưởng ban Tổ chức Trung ương. Điều gì ...",https://www.facebook.com/BBCnewsVietnamese/posts/l%C3%AA-minh-h%C6%B0ng-ti%E1%BB%81n-%C4%91%E1%BB%93-ch%C3%ADnh-tr%E1%BB%8B-tri%E1%BB%83n-v%E1%BB%8Dng-sau-%C4%91%E1%BA%A1i-h%E1%BB%99i-14n%E1%BA%BFu-th%E1%BB%A7-t%C6%B0%E1%BB%9Bng-ph%E1%BA%A1m-minh-/1304812715018336/,"LÊ MINH HƯNG: TIỀN ĐỒ CHÍNH TRỊ, TRIỂN VỌNG SAU ĐẠI HỘI 14 Nếu Thủ tướng Phạm Minh Chính về hưu, ai sẽ là người kế nhiệm ông để thực hiện ..."
Vợ chồng tân Thủ tướng Lê Minh Hưng xuất hiện trong ...,https://www.facebook.com/100064847406470/posts/v%E1%BB%A3-ch%E1%BB%93ng-t%C3%A2n-th%E1%BB%A7-t%C6%B0%E1%BB%9Bng-l%C3%AA-minh-h%C6%B0ng-xu%E1%BA%A5t-hi%E1%BB%87n-trong-bu%E1%BB%95i-g%E1%BA%B7p-g%E1%BB%A1-th%C3%A2n-m%E1%BA%ADt-gia-%C4%91%C3%ACn/1379042860933948/,"Hình ảnh mới nhất lan truyền: Vợ chồng tân Thủ tướng Lê Minh Hưng (Trưởng Ban Tổ chức Trung ương, được dư luận coi là ứng viên sáng giá kế nhiệm ..."
Chúc mừng đồng chí Lê Minh Hưng được bầu vào Bộ ...,https://www.facebook.com/quetui38/posts/ch%C3%BAc-m%E1%BB%ABng-%C4%91%E1%BB%93ng-ch%C3%AD-l%C3%AA-minh-h%C6%B0ng-%C4%91%C6%B0%E1%BB%A3c-b%E1%BA%A7u-l%C3%A0m-%E1%BB%A7y-vi%C3%AAn-b%E1%BB%99-ch%C3%ADnh-tr%E1%BB%8B-tr%C6%B0%E1%BB%9Fng-ban-t%E1%BB%95-/1200722822188321/,"Bác Hưng sẽ kế nhiệm ngôi vị Thủ tướng. 1w. 3. Profile photo of Hung. Hung Phan. Lê Minh Hưng tướng tá cao đẹp, phong độ, vừa có tài, vừa có đức ..."
ÔNG LÊ MINH HƯNG Ông Lê Minh Hưng Trưởng Ban Tổ ...,https://www.facebook.com/tinnoichinh/photos/%C3%B4ng-l%C3%AA-minh-h%C6%B0ng-%C3%B4ng-l%C3%AA-minh-h%C6%B0ng-tr%C6%B0%E1%BB%9Fng-ban-t%E1%BB%95-ch%E1%BB%A9c-trung-%C6%B0%C6%A1ng-v%E1%BB%ABa-tr%C3%BAng-c%E1%BB%AD-%C4%91%E1%BA%A1i/1314076274164412/,Muốn đất nc phát triển trong nhóm lãnh đạo chủ chốt nhất là vị trí thủ tướng ... Người kế nhiệm..hy vọng kế thừa tinh hoa của bác Chính. 2h.
"LÊ MINH HƯNG: TIỀN ĐỒ CHÍNH TRỊ, TRIỂN VỌNG SAU ĐẠI ...",https://www.facebook.com/BBCnewsVietnamese/videos/l%C3%AA-minh-h%C6%B0ng-ti%E1%BB%81n-%C4%91%E1%BB%93-ch%C3%ADnh-tr%E1%BB%8B-tri%E1%BB%83n-v%E1%BB%8Dng-sau-%C4%91%E1%BA%A1i-h%E1%BB%99i-14/894098536528113/,"LÊ MINH HƯNG: TIỀN ĐỒ CHÍNH TRỊ, TRIỂN VỌNG SAU ĐẠI HỘI 14 Nếu Thủ tướng Phạm Minh Chính về hưu, ai sẽ là người kế nhiệm ông để thực hiện ..."
Lộ diện ứng cử viên thủ tướng ? Lê Minh Hưng vừa có quyết ...,https://www.facebook.com/nguyendanghai.thanglong/posts/l%E1%BB%99-di%E1%BB%87n-%E1%BB%A9ng-c%E1%BB%AD-vi%C3%AAn-th%E1%BB%A7-t%C6%B0%E1%BB%9Bng-l%C3%AA-minh-h%C6%B0ng-v%E1%BB%ABa-c%C3%B3-quy%E1%BA%BFt-%C4%91%E1%BB%8Bnh-ph%C3%A2n-c%C3%B4ng-v%C3%A0o-ban-b/2959268110947023/,"... thủ tướng mới. Mà thủ tướng thì ... Lộ diện ứng cử viên thủ tướng ? Lê Minh Hưng vừa ... Ông Chính phải làm hết nhiệm kỳ QH mới nghỉ, Hưng sẽ làm TT kế nhiệm, Túc ..."
BIẾN CHUYỂN LÃNH ĐẠO NHÂN SỰ CHỦ CHỐT Khi đưa ...,https://www.facebook.com/BBCnewsVietnamese/posts/bi%C3%AA%CC%81n-chuy%C3%AA%CC%89n-la%CC%83nh-%C4%91a%CC%A3o-nh%C3%A2n-s%C6%B0%CC%A3-chu%CC%89-ch%C3%B4%CC%81t-khi-%C4%91%C6%B0a-tin-v%C3%AA%CC%80-%C4%91a%CC%A3i-h%C3%B4%CC%A3i-14-cu%CC%89a-%C4%91/1314180647414876/,"Theo đó, Thủ tướng Phạm Minh Chính được dự báo sẽ nghỉ hưu, vơi ngươi kế nhiệm là Trưởng Ban Tổ chức Trung ương Lê Minh Hưng, 55 tuổi. Ông Hưng ..."
'PHE PHÁI' TRONG ĐẢNG: TỪ LỊCH SỬ ĐẾN BỐI CẢNH ...,https://www.facebook.com/BBCnewsVietnamese/posts/phe-ph%C3%A1i-trong-%C4%91%E1%BA%A3ng-t%E1%BB%AB-l%E1%BB%8Bch-s%E1%BB%AD-%C4%91%E1%BA%BFn-b%E1%BB%91i-c%E1%BA%A3nh-%C4%91%E1%BA%A1i-h%E1%BB%99i-14t%E1%BB%AB-nhi%E1%BB%81u-th%C3%A1ng-tr%C6%B0%E1%BB%9Bc-ch%C3%ADnh/1311916077641333/,"'PHE PHÁI' TRONG ĐẢNG: TỪ LỊCH SỬ ĐẾN BỐI CẢNH ĐẠI HỘI 14 Từ nhiều tháng trước, chính quyền Việt Nam đã gỡ bỏ những nội dung mà họ cho là ""xấu, ..."
CÓ HAY KHÔNG “ĐẤU ĐÁ PHE PHÁI” TRONG NHÂN SỰ ...,https://www.facebook.com/sangmainiemtin2510/posts/c%C3%B3-hay-kh%C3%B4ng-%C4%91%E1%BA%A5u-%C4%91%C3%A1-phe-ph%C3%A1i-trong-nh%C3%A2n-s%E1%BB%B1-t%E1%BA%A1i-%C4%91%E1%BA%A1i-h%E1%BB%99i-xiv-sau-khi-%C4%91%E1%BA%A1i-h%E1%BB%99i-%C4%91%E1%BA%A1i-b/1468414188620298/,Quan điểm quy kết công tác nhân sự Đại hội XIV thành “đấu đá phe phái” là sự phủ nhận các nguyên tắc tổ chức căn bản của Đảng Cộng sản Việt Nam.
PHẢN BÁC LUẬN ĐIỆU XUYÊN TẠC VỀ “PHE PHÁI ...,https://www.facebook.com/tuoitreconganhuyenmoduc/posts/ph%E1%BA%A3n-b%C3%A1c-lu%E1%BA%ADn-%C4%91i%E1%BB%87u-xuy%C3%AAn-t%E1%BA%A1c-v%E1%BB%81-phe-ph%C3%A1i-trong-%C4%91%E1%BA%A3ngtrong-th%E1%BB%9Di-gian-qua-tr%C6%B0%E1%BB%9Bc-th%E1%BB%81/1230245949231657/,"PHẢN BÁC LUẬN ĐIỆU XUYÊN TẠC VỀ “PHE PHÁI TRONG ĐẢNG” ——— Trong thời gian qua, trước thềm và trong quá trình chuẩn bị Đại hội đại biểu toàn ..."
Đại hội Đảng lần thứ XIV đang diễn ra ...,https://www.facebook.com/nhatkyyeunuoc1/posts/%C4%91%E1%BA%A1i-h%E1%BB%99i-%C4%91%E1%BA%A3ng-l%E1%BA%A7n-th%E1%BB%A9-xiv-%C4%91ang-di%E1%BB%85n-ra-t%E1%BB%AB-ng%C3%A0y-19-%C4%91%E1%BA%BFn-25-th%C3%A1ng-1-n%C4%83m-2026-t%E1%BA%A1i-h%C3%A0-/1328004446035698/,"... đại hội chỉ là trò hình thức vô giá trị, bị thao túng bởi lợi ích nhóm và quyền lực phe phái. Và bi kịch lớn nhất: tất cả những gì diễn ra ..."
PHE QUÂN ĐỘI RA TAY TRƯỚC ĐẠI HỘI XIV? Càng tiến ...,https://www.facebook.com/nhatkyyeunuoc1/posts/khi-h%C3%B2m-phi%E1%BA%BFu-kh%C3%B4ng-c%C3%B2n-trung-l%E1%BA%ADp-phe-qu%C3%A2n-%C4%91%E1%BB%99i-ra-tay-tr%C6%B0%E1%BB%9Bc-%C4%91%E1%BA%A1i-h%E1%BB%99i-xivc%C3%A0ng-ti%E1%BA%BFn/1321871226649020/,"Điều đó cho thấy bất ổn không chỉ nằm ở đấu đá phe phái, mà ở sự khủng hoảng chính danh sâu xa hơn. Đại hội XIV vì thế không còn là một cuộc sắp ..."
Khi phe Quân đội chuẩn bị chơi lớn với Tô Lâm” là một ví ...,https://www.facebook.com/61552735101306/posts/v%E1%BA%A1ch-tr%E1%BA%A7n-lu%E1%BA%ADn-%C4%91i%E1%BB%87u-b%E1%BB%8Ba-%C4%91%E1%BA%B7t-v%E1%BB%81-phe-ph%C3%A1i-quy%E1%BB%81n-l%E1%BB%B1c-tr%C6%B0%E1%BB%9Bc-th%E1%BB%81m-%C4%91%E1%BA%A1i-h%E1%BB%99i-xivkqs%C4%91p-nh/122231423324091170/,"Cần nhận thức rõ thủ đoạn “phe phái hóa” để chia rẽ nội bộ. Việc cố tình dùng các khái niệm như “phe Quân đội”, “phe Công an”, “đối trọng trực ..."
CHIÊU TRÒ NGHI KỴ NHẰM PHÁ HOẠI ĐẠI HỘI XIV CỦA ...,https://www.facebook.com/conganphuongBacAnPhu/posts/chi%C3%AAu-tr%C3%B2-nghi-k%E1%BB%B5-nh%E1%BA%B1m-ph%C3%A1-ho%E1%BA%A1i-%C4%91%E1%BA%A1i-h%E1%BB%99i-xiv-c%E1%BB%A7a-%C4%91%E1%BA%A3ng-%C4%91%E1%BA%A1i-h%E1%BB%99i-xiv-c%E1%BB%A7a-%C4%91%E1%BA%A3ng-l%C3%A0-s%E1%BB%B1-/122158160006942995/,"Bài viết dựng lên các “thuyết âm mưu” về phe phái, đấu đá, tranh giành quyền lực nhằm kích động tâm lý nghi ngờ, bất mãn, từ đó làm xói mòn niềm ..."
XUYÊN TẠC CÔNG TÁC NHÂN SỰ TRƯỚC THỀM ĐẠI ...,https://www.facebook.com/groups/700574940377104/posts/2377866079314640/,"Toàn bộ quy trình đều đặt tiêu chuẩn, phẩm chất, năng lực, uy tín, kết quả thực tiễn công tác làm thước đo, tuyệt đối không có chỗ cho “phe phái ..."
CẢNH GIÁC TRƯỚC CHIÊU TRÒ XUYÊN TẠC VỀ CÔNG ...,https://www.facebook.com/Chinhluan47/posts/c%E1%BA%A3nh-gi%C3%A1c-tr%C6%B0%E1%BB%9Bc-chi%C3%AAu-tr%C3%B2-xuy%C3%AAn-t%E1%BA%A1c-v%E1%BB%81-c%C3%B4ng-t%C3%A1c-nh%C3%A2n-s%E1%BB%B1-tr%C6%B0%E1%BB%9Bc-th%E1%BB%81m-%C4%91%E1%BA%A1i-h%E1%BB%99i-xiv-c/1225216299714977/,"... Đại hội XIV là “đấu đá phe phái”, “sắp xếp quyền lực”, “thiếu dân chủ”, “không phản ánh ý chí nhân dân”; chúng cố tình đồn đoán, thông tin ..."
Số đại biểu tham dự Đại Hội Đảng XIV là 61 người ...,https://www.facebook.com/saigonnhonews/posts/%C3%B4ng-t%C3%B4-l%C3%A2m-v%C3%A0-phe-c%C3%B4ng-an-g%E1%BA%B7p-nguy-s%E1%BB%91-%C4%91%E1%BA%A1i-bi%E1%BB%83u-tham-d%E1%BB%B1-%C4%91%E1%BA%A1i-h%E1%BB%99i-%C4%91%E1%BA%A3ng-xiv-l%C3%A0-61-ng/1419606076841485/,"... Đại Hội XIV. Tuy nhiên, điều này cũng khiến ông và phe công an trở thành tâm điểm của sự phản kháng từ quân đội lẫn các phe phái chính trị ..."
QUY TRÌNH BẦU CHỦ TỊCH NƯỚC VÀ THỦ TƯỚNG ...,https://www.facebook.com/BBCnewsVietnamese/posts/quy-tr%C3%ACnh-b%E1%BA%A7u-ch%E1%BB%A7-t%E1%BB%8Bch-n%C6%B0%E1%BB%9Bc-v%C3%A0-th%E1%BB%A7-t%C6%B0%E1%BB%9Bngqu%E1%BB%91c-h%E1%BB%99i-kh%C3%B3a-16-%C4%91%C6%B0%E1%BB%A3c-b%E1%BA%A7u-v%C3%A0o-ng%C3%A0y-153-v/1360854549414152/,"Tất nhiên, những người này phải được Đảng, ở đây cụ thể là Bộ Chính trị, sắp xếp trước và quy trình ở Quốc hội là để hiện thực hóa sự sắp xếp ấy ..."
"Lâm, Giang, Chiến, Hưng. Nếu Hưng không trụ lại được ...",https://www.facebook.com/hocgiahd/posts/%C4%91%C4%83ng-l%E1%BA%A1is%C3%A1ng-nay-%C4%91%E1%BA%A3ng-c%E1%BB%99ng-s%E1%BA%A3n-b%E1%BA%A5t-ng%E1%BB%9D-t%E1%BB%95-ch%E1%BB%A9c-h%E1%BB%99i-ngh%E1%BB%8B-trung-%C6%B0%C6%A1ng-%C4%91%E1%BA%A3ng-l%E1%BA%A7n-th%E1%BB%A9-/25014419021548861/,"Một sự thoả hiệp nhất định là Ngọc lên Thủ tướng để đổi Lâm về. Tô Lâm đại thắng thì lại sẽ tiếp tục có sắp xếp lại giang sơn, rút xuống 16 tỉnh ..."
Có tới 3 trường hợp quá tuổi được ở lại Bộ Chính trị là Tô ...,https://www.facebook.com/NhatKyYeuNuocVN/posts/m%E1%BB%99t-s%E1%BB%91-tin-%C4%91%E1%BB%93n-cho-hay-c%C3%B3-t%E1%BB%9Bi-3-tr%C6%B0%E1%BB%9Dng-h%E1%BB%A3p-qu%C3%A1-tu%E1%BB%95i-%C4%91%C6%B0%E1%BB%A3c-%E1%BB%9F-l%E1%BA%A1i-b%E1%BB%99-ch%C3%ADnh-tr%E1%BB%8B-l%C3%A0-t/1385709429583295/,"Túm lại: Cho đến hết ngày đầu tiên của Hội nghị Trung ương 15, mọi sắp xếp nhân sự của các Trưởng ban Nhân sự online đều là phỏng đoán, không ..."
TRUNG ƯƠNG GIỚI THIỆU NHÂN SỰ LÃNH ĐẠO NHÀ ...,https://www.facebook.com/BBCnewsVietnamese/posts/trung-%C6%B0%C6%A1ng-gi%E1%BB%9Bi-thi%E1%BB%87u-nh%C3%A2n-s%E1%BB%B1-l%C3%A3nh-%C4%91%E1%BA%A1o-nh%C3%A0-n%C6%B0%E1%BB%9Bc-nhi%E1%BB%87m-k%E1%BB%B3-m%E1%BB%9Bitrong-ng%C3%A0y-l%C3%A0m-vi%E1%BB%87c-/1367310095435264/,"Nên cho ông làm cả thủ tướng chính phủ mới là đổi mới. 55m · 1 like. Minh Nguyễn. Dân ko khổ là được , ai muốn làm thì làm. 2h. Nguyen Dung. Dân ..."
Thực hiện Chỉ thị số 08/CT-TTg ngày 17/3/2026 của Thủ ...,https://www.facebook.com/Binhlongdatvanguoi/posts/th%E1%BB%B1c-hi%E1%BB%87n-ch%E1%BB%89-th%E1%BB%8B-s%E1%BB%91-08ct-ttg-ng%C3%A0y-1732026-c%E1%BB%A7a-th%E1%BB%A7-t%C6%B0%E1%BB%9Bng-ch%C3%ADnh-ph%E1%BB%A7-c%C3%A1c-%C4%91%E1%BB%8Ba-ph%C6%B0%C6%A1n/913292221338330/,"... đổi mới sáng tạo và kinh tế số đang trở thành một trong những trụ cột quan trọng, mở ra thêm dư địa cho kết nối doanh nghiệp, chia sẻ kinh ..."
🇻🇳 Thủ tướng Phạm Minh Chính trao quyết định bổ nhiệm ...,https://www.facebook.com/thongtinchinhphu/posts/-th%E1%BB%A7-t%C6%B0%E1%BB%9Bng-ph%E1%BA%A1m-minh-ch%C3%ADnh-trao-quy%E1%BA%BFt-%C4%91%E1%BB%8Bnh-b%E1%BB%95-nhi%E1%BB%87m-v%C3%A0-giao-nhi%E1%BB%87m-v%E1%BB%A5-cho-2-ph%C3%B3-t/1282183997279711/,"Nâng cao tự chủ chiến lược, cơ cấu lại nền kinh tế, đổi mới mô hình phát triển theo hướng xanh, số, tuần hoàn, chia sẻ… Thực hiện tốt an sinh xã ..."
🇻🇳THỦ TƯỚNG TRAO QUYẾT ĐỊNH CHO 5 ...,https://www.facebook.com/groups/1288998545655862/posts/1630404931515220/,"... đổi mới mạnh mẽ tư duy xây dựng pháp luật, tháo gỡ các nút thắt, điểm nghẽn về thể chế, cơ chế, chính sách; đồng thời chỉ rõ khó khăn, vướng ..."
2026 là năm bứt phá kinh tế số Chiều ngày 25 ...,https://www.facebook.com/100077274025799/posts/2026-l%C3%A0-n%C4%83m-b%E1%BB%A9t-ph%C3%A1-kinh-t%E1%BA%BF-s%E1%BB%91chi%E1%BB%81u-ng%C3%A0y-2522026-th%E1%BB%A7-t%C6%B0%E1%BB%9Bng-ph%E1%BA%A1m-minh-ch%C3%ADnh-tr%C6%B0%E1%BB%9Fn/939316625320796/,"... Chính, Trưởng Ban Chỉ đạo của Chính phủ về phát triển khoa học, công nghệ, đổi mới sáng tạo, chuyển đổi số và Đề án 06, chủ trì phiên họp ..."
HẬU ĐẠI HỘI 14: ĐẢNG SẮP XẾP BÀN CỜ NHÂN SỰ ...,https://www.facebook.com/BBCnewsVietnamese/posts/h%E1%BA%ADu-%C4%91%E1%BA%A1i-h%E1%BB%99i-14-%C4%91%E1%BA%A3ng-s%E1%BA%AFp-x%E1%BA%BFp-b%C3%A0n-c%E1%BB%9D-nh%C3%A2n-s%E1%BB%B1-c%E1%BA%A5p-cao-nh%C6%B0-th%E1%BA%BF-n%C3%A0o-trong-19-%E1%BB%A7y-vi%C3%AAn-/1323339183165689/,... Chính trị sẽ có những thay đổi mới. Quốc hội sẽ bầu chủ tịch nước và thủ tướng và sẽ có hai ủy viên Bộ Chính trị nhận nhiệm vụ mới. Điều này dẫn ...
Thành viên Chính phủ nhiệm kỳ 2021-2026 được kiện toàn ...,https://www.facebook.com/mttqvietnam/posts/th%C3%A0nh-vi%C3%AAn-ch%C3%ADnh-ph%E1%BB%A7-nhi%E1%BB%87m-k%E1%BB%B3-2021-2026-%C4%91%C6%B0%E1%BB%A3c-ki%E1%BB%87n-to%C3%A0n-sau-k%E1%BB%B3-h%E1%BB%8Dp-qu%E1%BB%91c-h%E1%BB%99ich%C3%ADnh-/585446357322664/,"... đổi mới, đồng thời tin tưởng rằng, dưới sự lãnh đạo của Đảng Nhân dân Cách mạng Lào và với đường lối đổi mới toàn diện, đất nước, lực lượng ..."
"Sang năm 2026, tại Đại hội Đảng XIV, Chính phủ Việt ...",https://www.facebook.com/100008748788130/posts/sang-n%C4%83m-2026-t%E1%BA%A1i-%C4%91%E1%BA%A1i-h%E1%BB%99i-%C4%91%E1%BA%A3ng-xiv-ch%C3%ADnh-ph%E1%BB%A7-vi%E1%BB%87t-nam-s%E1%BA%BD-ch%E1%BB%A9ng-ki%E1%BA%BFn-s%E1%BB%B1-hi%E1%BB%87n-di%E1%BB%87n/3820682748233314/,"... hội miền Trung, đồng thời giảm bớt sự chi phối từ các phe phái khác. Điều này không chỉ là phần thưởng cho đóng góp lịch sử của Nghệ An mà ..."
BÁC BỎ NHỮNG LUẬN ĐIỆU XUYÊN TẠC TRƯỚC ...,https://www.facebook.com/100081674662003/posts/b%C3%A1c-b%E1%BB%8F-nh%E1%BB%AFng-lu%E1%BA%ADn-%C4%91i%E1%BB%87u-xuy%C3%AAn-t%E1%BA%A1c-tr%C6%B0%E1%BB%9Bc-th%E1%BB%81m-%C4%91%E1%BA%A1i-h%E1%BB%99i-xiv-c%E1%BB%A7a-%C4%91%E1%BA%A3ng-m%E1%BB%97i-khi-%C4%91%E1%BA%A5t-n%C6%B0%E1%BB%9B/881889454543535/,"... Đại hội XIV, tung tin thất thiệt về “đấu đá”, “phe phái”, “lợi ích nhóm”. Đây là mũi nhọn chống phá thâm độc nhằm phá hoại sự đoàn kết thống ..."
Nhận diện chiêu trò “chia rẽ nội bộ” - Facebook,https://www.facebook.com/codotphcm/posts/nh%E1%BA%ADn-di%E1%BB%87n-chi%C3%AAu-tr%C3%B2-chia-r%E1%BA%BD-n%E1%BB%99i-b%E1%BB%99tr%C6%B0%E1%BB%9Bc-th%E1%BB%81m-%C4%91%E1%BA%A1i-h%E1%BB%99i-xiv-c%E1%BB%A7a-%C4%91%E1%BA%A3ng-tr%C3%AAn-m%E1%BA%A1ng-x%C3%A3-h/824210883701711/,"Thực tế, công tác nhân sự Đại hội XIV của Đảng được tiến hành công khai, minh bạch, đúng quy trình - không có “phe phái”, chỉ có kỷ luật, trách ..."
"NHẬN DIỆN LUẬN ĐIỆU XUYÊN TẠC, CHỐNG PHÁ ...",https://www.facebook.com/groups/Bantinsaovang/posts/2561962287530974/,"... phe phái”. Trước đại hội, một số cán bộ được bổ nhiệm giữ các chức vụ lãnh đạo, chúng suy diễn cho rằng đó là “cục bộ địa phương” nhằm “củng ..."
